customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4086,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,2457,1
4182,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,2251,0
4125,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,2529,0
1088,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,2002,0
620,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,303,0
119,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,1422,1
2031,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,1238,0
1558,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,2349,0
2020,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,2317,0
542,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,1088,0
3666,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1069,0
756,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,2982,0
1358,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,2166,0
3803,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,2561,1
2511,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,3391,0
1969,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,459,0
1129,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,1947,1
1386,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,1373,1
3399,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,2066,0
2508,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,2674,1
4945,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,2625,0
4376,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,2703,0
3582,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,2602,0
4338,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,2577,0
2490,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,3128,0
2875,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,4532,0
2924,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,503,1
2871,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,4686,0
1331,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,627,0
4705,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,4125,0
4765,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,770,0
1153,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,2712,0
53,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,3115,1
1399,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,713,1
2136,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,3195,1
3355,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,2911,1
1006,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,3626,0
4030,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,2254,0
665,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,3814,1
3051,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1008,0
3462,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,3654,0
3781,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,2770,0
4836,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,424,0
2990,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,4507,0
14,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,4068,0
974,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,843,1
4511,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,394,0
3149,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,4707,0
2302,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,3741,0
254,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,1406,0
2582,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,3902,0
2032,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,3418,0
91,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,2337,1
317,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,4454,1
2257,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,4466,1
1646,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,4539,0
4521,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,3907,0
4553,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,4346,1
4929,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,2486,0
4662,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,4418,0
2636,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,2456,0
41,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,1816,0
2598,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,4639,0
1759,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,482,0
490,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,3014,1
4566,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,529,0
3681,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1086,0
4805,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,3963,0
1724,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,4373,0
3295,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,3944,0
115,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,990,1
3084,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,4421,0
1363,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,3351,0
3451,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,2299,0
3613,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,2309,0
3100,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,1570,0
4818,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,1623,1
1396,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,3203,0
2864,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,536,0
2849,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,2122,0
3475,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,3059,1
4142,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,2891,0
2584,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,4563,1
3307,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,3100,0
2449,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1295,1
266,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,2971,1
824,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,1449,0
4421,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,2513,0
2788,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,2693,0
1765,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,1640,0
4890,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,1424,0
95,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,4544,0
4986,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,2311,0
1958,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,2443,0
1454,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,3530,0
71,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,2326,0
3312,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,1593,1
1212,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,987,0
2961,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,2559,0
1111,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,3660,0
4733,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,1466,0
481,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,3995,1
1496,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,2394,0
2774,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,2587,0
3836,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,621,0
2358,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,3454,0
46,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,1808,0
2382,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1100,1
4032,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,1094,1
158,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,1436,1
2057,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,94,0
2638,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1299,0
3020,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,2739,0
951,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,2243,0
3999,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,263,0
2322,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,3918,0
2649,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,39,0
288,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1026,1
2805,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,4168,1
1081,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,414,0
2825,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,3131,0
3870,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,1789,0
1950,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,155,0
4094,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,2746,0
990,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,1791,0
1364,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,3230,0
4391,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,4498,0
2152,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,511,0
3098,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,2465,0
4560,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,243,1
3932,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,2919,0
1046,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,254,0
1443,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,3145,1
3057,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,4557,0
1127,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,245,0
2488,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,4070,0
2163,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,4467,0
2967,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,2011,0
1755,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,3293,0
380,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1065,0
2836,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,3104,0
85,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,3571,0
1436,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,224,0
916,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,1859,0
3915,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,3729,1
2028,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,3937,1
364,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,358,0
2586,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,4205,0
534,1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,4213,0
4317,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,805,0
2899,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,708,0
4448,1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,2267,0
111,0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,1367,1
2374,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,549,0
4200,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,1556,0
2569,1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,1762,0
458,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,1460,0
2094,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,2372,0
714,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,4167,0
2346,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,6,0
3317,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,775,0
429,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,2396,1
1893,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,3866,1
727,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,4455,0
1465,1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,1776,0
4568,1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,3780,0
3018,1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,3801,0
4477,0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,4515,0
2293,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,4111,1
2468,0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,2105,0
1758,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,3292,1
645,1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,3369,0
2025,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,408,0
4714,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,4137,1
1142,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1044,1
1874,1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,1752,0
2187,0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,3323,0
134,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,2786,1
3140,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,4705,1
242,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1388,0
223,0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,1297,1
2274,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,833,0
2585,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,4335,0
3004,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,3901,1
4023,1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,3615,0
4578,0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,544,0
1791,1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,3649,0
2205,0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,0,0
4222,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,4133,1
1743,1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,3809,0
3415,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0,195,0
189,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,505,1
2895,1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,2427,0
3302,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1187,0
4144,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,4565,1
2042,1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,965,0
249,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,515,0
3144,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,403,1
3933,0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,317,1
2162,1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,2422,0
2222,0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,3383,0
1961,0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,2798,0
3945,0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,2658,0
2890,1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,3303,0
2828,0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,961,1
4519,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,4484,0
3638,1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,832,1
2291,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,3073,1
558,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1099,0
2143,1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,999,0
4292,1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,3684,0
3010,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,2123,1
4365,0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,3500,0
1195,1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,1803,0
4720,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,2546,1
1704,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,709,0
3375,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,1920,0
113,0,1,1,0,27,1,0,1,2,0,0,0,0,0,0,1,0,75.2,1123,1
3789,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,1682,0
2593,1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,3972,0
2027,1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,592,0
443,1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,2882,0
3431,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,933,1
4240,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,2206,1
374,1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,2894,0
4324,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,4448,0
1751,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,3255,0
3832,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,3920,0
167,0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,3397,0
4071,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,2995,0
695,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,469,0
2091,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,908,0
639,1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,4119,0
4658,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.0,4474,1
2697,1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,31,0
313,0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,3077,0
2943,0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1144,0
4482,0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,3873,0
2723,0,0,1,1,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,3030,0
3448,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,4399,0
1348,0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,3554,0
1398,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1093,0
664,1,0,0,0,10,1,2,1,0,0,0,0,2,0,0,1,0,86.05,4434,1
1372,1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,3534,1
3597,1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,1679,0
3515,1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,2088,1
1233,0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,3874,0
2315,1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,3182,0
4102,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1978,0
1756,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,4317,0
671,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,4395,0
1000,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,0,19.35,210,0
944,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,3129,0
2671,1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,1642,1
2913,0,0,1,1,56,1,2,0,2,0,2,0,0,2,1,1,0,68.75,2378,0
1284,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9,1100,0
568,1,0,0,0,38,1,0,0,2,2,0,2,2,0,1,0,3,70.6,1728,0
1206,1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,70.2,4210,0
1832,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3,2986,0
3425,1,0,1,0,56,1,2,1,0,2,0,2,2,2,1,1,2,107.25,3565,0
3703,1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6,4541,0
1820,1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,3136,0
3077,1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5,3474,0
3689,1,0,0,0,7,1,0,0,0,0,2,2,2,0,0,0,0,64.3,2725,0
2946,1,0,1,1,71,1,0,0,2,0,2,2,0,2,2,1,1,70.85,3042,0
3503,1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,829,0
2909,1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5,3223,0
457,0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.25,2235,1
137,0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4,2605,0
3674,0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25,144,0
3543,1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,59.6,1755,0
2894,0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9,3964,0
2339,1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,0,1,100.3,3357,1
3048,0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85,2041,0
4793,1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05,2899,0
2573,1,0,1,1,31,1,2,1,2,0,2,0,2,0,1,0,0,98.05,1959,0
4185,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,2,70.5,3535,0
3281,1,1,1,0,35,1,2,1,2,2,0,0,0,2,0,1,2,94.55,2139,0
1277,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65,2376,0
603,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19.0,1435,1
1777,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,4168,1
1397,0,1,0,0,4,1,2,1,0,0,2,0,2,0,0,1,2,89.2,2192,1
700,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0,1083,0
1161,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,3600,0
2607,0,1,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,85.7,4481,1
2254,1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,63.25,2125,0
4407,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,4476,0
366,1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,4151,0
390,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,3835,0
310,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9,4352,0
2782,1,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,2,24.9,235,0
228,1,0,1,1,63,1,2,0,2,2,2,0,2,2,2,0,1,83.5,3259,0
89,1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,1515,0
4644,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,2761,0
354,0,0,0,0,12,1,2,0,2,0,2,2,0,0,0,1,3,61.65,4050,1
4148,1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,4585,0
2589,1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,1462,0
825,1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,2833,0
176,1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4,541,0
2940,1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55,230,0
2592,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,19.95,2875,0
539,0,0,1,1,66,1,2,1,0,0,0,0,0,0,1,1,0,74.25,2955,0
955,1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,108.65,2999,0
1328,0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55,2281,0
